NPDES_ID,VERSION_NMBR,ACTIVITY_ID,NPDES_VIOLATION_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,VIOLATION_TYPE_CODE,VIOLATION_TYPE_DESC,VIOLATION_CODE,VIOLATION_DESC,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
NM0000116,3,2200037726,2602759677,001,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2011,1,,,,,,,2200113546,,C3,K,"Non-receipt Violation, Non-Monthly Average",02/28/2012,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2014,DD,N,DAILY MX
NM0020583,4,3600830134,3631989139,001,3600830134,A,1,,,,,,,85,,,D90,"DMR, Limited - Overdue",81011,"Solids, suspended percent removal",23,%,11/30/2016,1,,,,,,,3602996646,,C1,,,,,,,MJ,,MO AV MN
NM0020583,4,3600830134,3631989133,001,3600830134,A,1,,,,,,,85,,,D90,"DMR, Limited - Overdue",81011,"Solids, suspended percent removal",23,%,03/31/2017,1,,,,,,,3602996646,,C1,,,,,,,MJ,,MO AV MN
NM0000116,1,20044287,200000834,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01092,"Zinc, total [as Zn]",19,mg/L,02/28/2006,1,,,,,,,20209090,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0028762,1,20044410,1400424822,001,20044410,A,A,606948558,22,2603209468,2601767276,,,.019,,,D90,"DMR, Limited - Overdue",50060,"Chlorine, total residual",19,mg/L,08/31/2008,1,16,=,,06/27/2011,972,,600097488,.022,C3,K,"Non-receipt Violation, Non-Monthly Average",11/28/2008,2,RE - Back into Compliance,06/27/2011,IA,N,INST MAX
NM0028762,1,20044410,2601342464,001,20044410,A,A,606948558,22,2603209468,2601767276,,,.019,,,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,08/31/2008,1,16,=,,06/27/2011,972,,600097488,.022,C3,,,,,,,IA,N,INST MAX
NM0020583,1,20044319,600702112,001,20044319,A,1,58088418,985.18,43873153,27617683,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",19,mg/L,12/31/1999,1,,,,06/23/2000,99,,20210293,985.18,C2,N,Non-Receipt of DMR/Schedule Report,02/14/2000,2,RE - Back into Compliance,06/23/2000,3C,A,30DA AVG
NM0020583,3,2200016809,3405067277,001,2200016809,A,2,2203563767,449,3422005299,3412470540,,,400,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",70295,"Solids, total dissolved",19,mg/L,06/30/2014,1,12,=,19,07/09/2014,,,2200047762,449,C2,C,Chronic Violation,06/30/2014,5,RE - Resolved RP by NPDES Closure of Enf. Action Final Order with Comp. Schedule,05/02/2023,3C,A,30DA AVG
NM0028762,2,1800023151,2201215775,001,1800023151,A,1,1805556041,44,2203565242,2202020839,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,12/31/2010,1,132,=,,01/18/2011,,,1800044104,.044,C3,,,,,,,DD,N,DAILY MX
NM0028762,2,1800023151,2201215775,001,1800023151,A,1,1805556041,44,2203565242,2202020839,,,.019,NODMR,Failure To Submit DMR,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,12/31/2010,1,132,=,,01/18/2011,,,1800044104,.044,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3629239943,001,3600771189,Q,1,3662550646,,3644593995,3625022882,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2017,3,,,,08/07/2017,10,,3601725081,,Q1,N,Non-Receipt of DMR/Schedule Report,08/28/2017,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2019,MK,A,MO AVG
NM0028762,3,3600771189,3629239943,001,3600771189,Q,1,3662550646,,3644593995,3625022882,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2017,3,,,,08/07/2017,10,,3601725081,,Q1,N,Non-Receipt of DMR/Schedule Report,08/28/2017,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2019,MK,A,MO AVG
NM0028762,3,3600771189,3629239943,001,3600771189,Q,1,3662550646,,3644593995,3625022882,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2017,3,,,,08/07/2017,10,,3601725081,,Q1,N,Non-Receipt of DMR/Schedule Report,08/28/2017,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2019,MK,A,MO AVG
NM0028762,3,3600771189,3651264915,001,3600771189,Q,1,3662550695,,3717124648,3662856721,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2020,3,,,,07/15/2020,,,3601725081,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2020,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2021,DD,N,DAILY MX
NM0028762,3,3600771189,3651264915,001,3600771189,Q,1,3662550695,,3717124648,3662856721,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2020,3,,,,07/15/2020,,,3601725081,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2020,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2021,DD,N,DAILY MX
NM0028762,3,3600771189,3651264915,001,3600771189,Q,1,3662550695,,3717124648,3662856721,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2020,3,,,,07/15/2020,,,3601725081,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2020,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2021,DD,N,DAILY MX
NM0028762,3,3600771189,3651264915,001,3600771189,Q,1,3662550695,,3717124648,3662856721,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2020,3,,,,07/15/2020,,,3601725081,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2020,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2021,DD,N,DAILY MX
NM0028762,3,3600771189,3651264915,001,3600771189,Q,1,3662550695,,3717124648,3662856721,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",01,kg/d,06/30/2020,3,,,,07/15/2020,,,3601725081,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2020,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2021,DD,N,DAILY MX
NM0020583,1,20044319,600702110,001,20044319,A,0,58088025,19474.43,43873145,27617605,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",01,kg/d,12/31/1999,1,,,,06/23/2000,99,,20210292,8841.39122,Q1,N,Non-Receipt of DMR/Schedule Report,02/14/2000,2,RE - Back into Compliance,06/23/2000,3C,A,30DA AVG
NM0020583,4,3600830134,3631989125,001,3600830134,A,1,,,,,,,85,,,D90,"DMR, Limited - Overdue",81010,"BOD, 5-day, percent removal",23,%,07/31/2017,1,,,,,,,3602996645,,C1,,,,,,,MJ,,MO AV MN
NM0020583,4,3600830134,3633250100,001,3600830134,A,1,3664421369,1382,3653483621,3630077558,,,1136.81599045,NOPRMT,"Discharge, Emission Or Activity WO Required Permit",E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",01,kg/d,01/31/2018,1,99999,>,26,02/14/2018,,,3601680586,627.42799473,Q2,,,,,,,7A,N,7 DA AVG
NM0020583,4,3600830134,3633250100,001,3600830134,A,1,3664421369,1382,3653483621,3630077558,,,1136.81599045,SSO,Sanitary Sewer Overflows,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",01,kg/d,01/31/2018,1,99999,>,26,02/14/2018,,,3601680586,627.42799473,Q2,,,,,,,7A,N,7 DA AVG
NM0028762,2,1800023151,3401710751,001,1800023151,Q,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",19,mg/L,03/31/2013,3,,,,,,,1800044064,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2015,MK,A,MO AVG
NM0020583,2,20044318,1400286957,001,20044318,A,A,58084864,.03,1400631648,1400354572,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,09/30/2008,1,58,=,,10/15/2008,,,20210279,.03,C3,R,"TRC Limitations Exceeded, Non-Monthly Average",09/30/2008,2,RE - Back into Compliance,03/31/2009,IA,N,INST MAX
NM0020583,2,20044318,1400286957,001,20044318,A,A,58084864,.03,1400631648,1400354572,,,.019,PRMTVL,Violation Of A Permit Requirement,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,09/30/2008,1,58,=,,10/15/2008,,,20210279,.03,C3,R,"TRC Limitations Exceeded, Non-Monthly Average",09/30/2008,2,RE - Back into Compliance,03/31/2009,IA,N,INST MAX
NM0028762,3,3600771189,3659651861,001,3600771189,Q,1,3662550704,,3736678115,3673076174,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2021,3,,,,04/08/2021,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2022,MK,A,MO AVG
NM0028762,3,3600771189,3659651861,001,3600771189,Q,1,3662550704,,3736678115,3673076174,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2021,3,,,,04/08/2021,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2022,MK,A,MO AVG
NM0028762,3,3600771189,3659651861,001,3600771189,Q,1,3662550704,,3736678115,3673076174,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2021,3,,,,04/08/2021,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2022,MK,A,MO AVG
NM0028762,3,3600771189,3659651861,001,3600771189,Q,1,3662550704,,3736678115,3673076174,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2021,3,,,,04/08/2021,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2022,MK,A,MO AVG
NM0028762,3,3600771189,3659651861,001,3600771189,Q,1,3662550704,,3736678115,3673076174,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2021,3,,,,04/08/2021,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2022,MK,A,MO AVG
NM0020583,1,20044319,21433390,001,20044319,A,1,58087015,30.68,43874570,27617403,,,10.9868,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",01,kg/d,08/31/2002,1,27,,,09/17/2002,2,,20210288,13.92872,Q1,,,,,,,3C,A,30DA AVG
NM0028762,1,20044410,1800971620,001,20044410,A,1,1000774290,.3,2606218248,2603372674,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,09/30/2009,1,,=,,09/23/2011,695,,600097481,.3,Q2,K,"Non-receipt Violation, Non-Monthly Average",11/28/2009,2,RE - Back into Compliance,09/23/2011,DD,N,DAILY MX
NM0028762,3,3600771189,3637373476,001,3600771189,Q,1,3662550657,,3664325816,3634873657,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2018,3,,,,04/27/2018,,,3601725081,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2018,9,RE - Manual by Back into Compliance/Administratively Resolved,05/29/2018,DD,N,DAILY MX
NM0028762,3,3600771189,3637373476,001,3600771189,Q,1,3662550657,,3664325816,3634873657,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2018,3,,,,04/27/2018,,,3601725081,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2018,9,RE - Manual by Back into Compliance/Administratively Resolved,05/29/2018,DD,N,DAILY MX
NM0028762,3,3600771189,3637373476,001,3600771189,Q,1,3662550657,,3664325816,3634873657,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2018,3,,,,04/27/2018,,,3601725081,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2018,9,RE - Manual by Back into Compliance/Administratively Resolved,05/29/2018,DD,N,DAILY MX
NM0028762,3,3600771189,3637373476,001,3600771189,Q,1,3662550657,,3664325816,3634873657,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2018,3,,,,04/27/2018,,,3601725081,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2018,9,RE - Manual by Back into Compliance/Administratively Resolved,05/29/2018,DD,N,DAILY MX
NM0028762,3,3600771189,3637373476,001,3600771189,Q,1,3662550657,,3664325816,3634873657,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2018,3,,,,04/27/2018,,,3601725081,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2018,9,RE - Manual by Back into Compliance/Administratively Resolved,05/29/2018,DD,N,DAILY MX
NM0020583,3,2200016809,2600371189,001,2200016809,A,1,1807329416,2993,2600435229,2600250617,,,1136.81599045,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",01,kg/d,02/28/2011,1,20,=,26,03/14/2011,,,2200047764,1358.82198858,Q2,,,,,,,7A,N,7 DA AVG
NM0020583,3,2200016809,2600371189,001,2200016809,A,1,1807329416,2993,2600435229,2600250617,,,1136.81599045,PRMTVL,Violation Of A Permit Requirement,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",01,kg/d,02/28/2011,1,20,=,26,03/14/2011,,,2200047764,1358.82198858,Q2,,,,,,,7A,N,7 DA AVG
NM0020583,2,20044318,1400929626,001,20044318,A,A,1400891052,.02,1402375341,1401345475,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2009,1,5,=,,02/13/2009,,,20210279,.02,C3,H,"Chronic Violation, Non-Monthly Average",02/28/2009,2,RE - Back into Compliance,01/31/2010,IA,N,INST MAX
NM0020583,2,20044318,1400929626,001,20044318,A,A,1400891052,.02,1402375341,1401345475,,,.019,PRMTVL,Violation Of A Permit Requirement,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2009,1,5,=,,02/13/2009,,,20210279,.02,C3,H,"Chronic Violation, Non-Monthly Average",02/28/2009,2,RE - Back into Compliance,01/31/2010,IA,N,INST MAX
NM0020583,0,3602878711,3683686790,001,3602878711,A,1,3920643788,2.879,3851430861,3736161213,,,.55615,,,E90,"DMR, Limited - Numeric Violation",00720,"Cyanide, total [as CN]",01,kg/d,07/31/2025,1,135,=,26,08/18/2025,3,,3606350737,1.30706599,Q2,,,,,,,DD,N,DAILY MX
NM0020583,3,2200016809,3604565810,TX1,2200016809,Q,1,3651140138,0,3626637153,3614968188,,,,,,D80,"DMR, Monitor Only - Overdue",TEM6C,LF Pass/Fail Static Renewal 48Hr Acute Pimephales promelas,9A,pass=0;fail=1,06/30/2016,3,,=,9A,08/25/2016,41,,2200047806,0,C2,,,,,,,MJ,,MO AV MN
NM0020583,3,2200016809,3601841321,001,2200016809,A,2,2203563803,481,3609472206,3605273946,,,400,,,E90,"DMR, Limited - Numeric Violation",70295,"Solids, total dissolved",19,mg/L,06/30/2015,1,20,=,19,07/14/2015,,,2200047762,481,C2,C,Chronic Violation,06/30/2015,2,RE - Back into Compliance,09/30/2016,3C,A,30DA AVG
NM0020583,2,20044318,600162164,001,20044318,A,1,58085464,800,600456374,600257468,,,200,,,E90,"DMR, Limited - Numeric Violation",74055,"Coliform, fecal general",30,MPN/100mL,09/30/2006,1,300,=,,10/16/2006,1,,20210283,800,C3,,,,,,,DD,N,DAILY MX
NM0020583,4,3600830134,3617817918,001,3600830134,A,1,3628321352,1589,3635860279,3620220548,,,757.72599363,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",01,kg/d,02/28/2017,1,99999,>,26,03/14/2017,,,3601680586,721.40599394,Q1,T,TRC Limitations Exceeded,04/30/2017,2,RE - Back into Compliance,07/31/2017,3C,A,30DA AVG
NM0000116,1,20044287,200000819,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01042,"Copper, total [as Cu]",19,mg/L,03/31/2006,1,,,,,,,20209088,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,3,2200037726,2602759707,001,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,12/31/2011,1,,,,,,,2200113516,,Q1,N,Non-Receipt of DMR/Schedule Report,02/28/2012,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2014,3C,A,30DA AVG
NM0000116,1,20044287,601444037,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,04/30/2006,1,,,,,,,20209092,,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0020583,2,20044318,200002606,TX1,20044318,Q,1,58091093,31.2,1000665449,1000382516,,,,,,D80,"DMR, Monitor Only - Overdue",TOM3D,NOAEC Lethal Statis Renewal 48 Hr Acute Daphnia pulex,23,%,03/31/2006,3,,=,,05/16/2006,31,,20210363,31.2,C2,,,,,,,MJ,,MO AV MN
NM0028762,1,20044410,1000124077,001,20044410,A,1,606948508,1.51,1000346095,1000200140,,,.5,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,02/29/2008,1,202,=,,04/16/2008,,,600097487,1.51,C2,T,TRC Limitations Exceeded,04/30/2008,2,RE - Back into Compliance,10/31/2008,MK,A,MO AVG
NM0028762,2,1800023151,3638729259,001,1800023151,A,1,3600454288,.018765,3629483259,3616573931,,,,,,D80,"DMR, Monitor Only - Overdue",50060,"Chlorine, total residual",01,kg/d,07/31/2016,1,,=,26,10/11/2018,713,,1800044104,.00851931,Q2,K,"Non-receipt Violation, Non-Monthly Average",11/28/2016,2,RE - Back into Compliance,10/11/2018,DD,N,DAILY MX
NM0028762,1,20044410,1000202016,001,20044410,A,1,606948502,.85,1000688491,1000395016,,,.5,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,11/30/2007,1,70,=,,01/22/2008,,,600097487,.85,C2,,,,,,,MK,A,MO AVG
NM0000116,3,2200037726,3602765071,001,2200037726,A,1,2205473108,,3614630551,3608196244,L,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,09/30/2015,1,,,,10/30/2015,2,,2200113516,,Q1,N,Non-Receipt of DMR/Schedule Report,11/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,3C,A,30DA AVG
NM0000116,3,2200037726,3600658706,TX1,2200037726,Y,1,2205473187,,3607901457,3604420895,E,,,,,D80,"DMR, Monitor Only - Overdue",TOM3D,NOAEC Lethal Statis Renewal 48 Hr Acute Daphnia pulex,23,%,11/30/2014,12,,=,,05/13/2015,135,,2200113518,,C1,,,,,,,4E,,48HR MIN
NM0020583,2,20044318,200002597,TX1,20044318,Q,1,58090933,0,1000665445,1000382514,,,,,,D80,"DMR, Monitor Only - Overdue",TEM3D,Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia pulex,9A,pass=0;fail=1,03/31/2006,3,,=,,05/16/2006,31,,20210361,0,C2,,,,,,,MJ,,MO AV MN
NM0028762,1,20044410,1000202009,001,20044410,A,A,606948548,29,1000688458,1000394995,,,.019,,,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,10/31/2007,1,53,=,,01/22/2008,,,600097488,.029,C3,,,,,,,IA,N,INST MAX
NM0020583,1,20044319,21433388,001,20044319,A,1,58087013,516,43874528,27617402,,,.5,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,07/31/2002,1,3,,,08/20/2002,5,,20210288,.516,C2,,,,,,,3C,A,30DA AVG
NM0020583,1,20044319,600701872,001,20044319,A,1,58087426,5.25,43874756,27617485,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,12/31/2002,1,,,,03/04/2003,48,,20210290,5.25,Q2,K,"Non-receipt Violation, Non-Monthly Average",02/14/2003,2,RE - Back into Compliance,03/04/2003,DD,N,DAILY MX
NM0020583,2,20044318,601777096,001,20044318,A,A,58084814,.83,603150832,601804250,,,.019,,,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,11/30/2007,1,4268,=,,12/21/2007,6,,20210279,.83,C3,R,"TRC Limitations Exceeded, Non-Monthly Average",11/30/2007,2,RE - Back into Compliance,06/30/2008,IA,N,INST MAX
NM0020583,1,20044319,600697177,001,20044319,A,1,58086469,23.03,43873129,27617293,,,45,,,D90,"DMR, Limited - Overdue",00530,"Solids, total suspended",19,mg/L,12/31/1999,1,,,,06/23/2000,99,,20210287,23.03,C3,K,"Non-receipt Violation, Non-Monthly Average",02/14/2000,2,RE - Back into Compliance,06/23/2000,7A,N,7 DA AVG
NM0028762,1,20044410,1400136158,001,20044410,A,1,606948513,1.14,1400070970,1400039679,,,.75,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,04/30/2008,1,52,=,,07/25/2008,,,600097487,1.14,C3,,,,,,,DD,N,DAILY MX
NM0028762,2,1800023151,2200094472,001,1800023151,A,1,1805556012,17.04,1806928599,1803911434,,,,,,D80,"DMR, Monitor Only - Overdue",50060,"Chlorine, total residual",01,kg/d,06/30/2010,1,,=,,10/25/2010,89,,1800044104,7.73615993,Q1,N,Non-Receipt of DMR/Schedule Report,08/28/2010,2,RE - Back into Compliance,10/25/2010,MK,A,MO AVG
NM0020583,4,3600830134,3620405865,001,3600830134,A,1,3628321868,6796,3638992825,3622088253,,,1136.81599045,,,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",01,kg/d,04/30/2017,1,171,=,26,05/11/2017,,,3601680589,3085.38397408,Q2,,,,,,,7A,N,7 DA AVG
NM0020583,3,2200016809,3405602942,001,2200016809,A,1,2203204863,2420,3424503733,3413873873,,,126,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,30,MPN/100mL,08/31/2014,1,1821,=,3Z,09/12/2014,,,2200047763,2420,C3,,,,,,,DD,N,DAILY MX
NM0020583,4,3600830134,3631989129,001,3600830134,A,1,,,,,,,85,,,D90,"DMR, Limited - Overdue",81010,"BOD, 5-day, percent removal",23,%,02/28/2017,1,,,,,,,3602996645,,C1,,,,,,,MJ,,MO AV MN
NM0000116,3,2200037726,3600828684,004,2200037726,A,1,,,,,,,9,,,D90,"DMR, Limited - Overdue",00400,pH,12,SU,10/31/2014,1,,,,,,,2200113551,,C3,K,"Non-receipt Violation, Non-Monthly Average",02/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,MB,N,MAXIMUM
